row ID,row m/z,row retention time,19-131_pos_A.mzML Peak area,19-41.2_neg_A.mzML Peak area,19-55_neg_C.mzML Peak area,19-12.2_neg_C.mzML Peak area,19-4_neg_C.mzML Peak area,17-20_neg_B.mzML Peak area,19-84_neg_A.mzML Peak area,19-4_neg_B.mzML Peak area,17-10_neg_B.mzML Peak area,19-55_pos_C.mzML Peak area,19-8_neg_C.mzML Peak area,18-22_neg_C.mzML Peak area,19-98_neg_B.mzML Peak area,19-195_neg_C.mzML Peak area,19-10.1_neg_B.mzML Peak area,17-10_neg_C.mzML Peak area,18-22_neg_B.mzML Peak area,19-84_neg_B.mzML Peak area,17-10_neg_A.mzML Peak area,19-197_neg_A.mzML Peak area,19-41.2_pos_B.mzML Peak area,17-20_neg_C.mzML Peak area,19-55_neg_A.mzML Peak area,19-4_pos_B.mzML Peak area,19-196_neg_B.mzML Peak area,19-131_neg_B.mzML Peak area,19-84_neg_C.mzML Peak area,19-282_neg_B.mzML Peak area,19-13.4_neg_B.mzML Peak area,19-131_pos_C.mzML Peak area,19-196_pos_C.mzML Peak area,19-12.2_neg_A.mzML Peak area,19-41.2_neg_B.mzML Peak area,19-114_neg_A.mzML Peak area,19-131_pos_B.mzML Peak area,19-13.4_neg_A.mzML Peak area,19-8_neg_A.mzML Peak area,19-196_neg_A.mzML Peak area,19-12.2_pos_A.mzML Peak area,17-20_neg_A.mzML Peak area,19-8_neg_B.mzML Peak area,19-41.2_pos_C.mzML Peak area,19-55_pos_A.mzML Peak area,18-22_pos_B.mzML Peak area,17-10_pos_C.mzML Peak area,19-10.1_pos_C.mzML Peak area,19-55_neg_B.mzML Peak area,19-84_pos_C.mzML Peak area,19-197_neg_B.mzML Peak area,17-10_pos_A.mzML Peak area,19-4_neg_A.mzML Peak area,19-41.2_neg_C.mzML Peak area,19-13.4_neg_C.mzML Peak area,18-22_neg_A.mzML Peak area,19-10.1_neg_C.mzML Peak area,19-98_neg_C.mzML Peak area,19-197_neg_C.mzML Peak area,19-196_neg_C.mzML Peak area,19-131_neg_A.mzML Peak area,19-282_neg_C.mzML Peak area,19-388_neg_C.mzML Peak area,19-12.2_neg_B.mzML Peak area,19-131_neg_C.mzML Peak area,19-55_pos_B.mzML Peak area,19-98_neg_A.mzML Peak area,19-114_neg_C.mzML Peak area,19-195_neg_B.mzML Peak area,19-84_pos_B.mzML Peak area,19-4_pos_C.mzML Peak area,19-114_neg_B.mzML Peak area,19-4_pos_A.mzML Peak area,19-114_pos_C.mzML Peak area,19-10.1_neg_A.mzML Peak area,19-13.4_pos_C.mzML Peak area,19-12.2_pos_B.mzML Peak area,19-41.2_pos_A.mzML Peak area,19-114_pos_B.mzML Peak area,19-195_pos_B.mzML Peak area,19-12.2_pos_C.mzML Peak area,19-114_pos_A.mzML Peak area,19-84_pos_A.mzML Peak area,19-13.4_pos_A.mzML Peak area,19-8_pos_B.mzML Peak area,17-10_pos_B.mzML Peak area,19-196_pos_B.mzML Peak area,19-10.1_pos_A.mzML Peak area,19-251_neg_C.mzML Peak area,19-251_neg_A.mzML Peak area,19-388_neg_B.mzML Peak area,19-282_neg_A.mzML Peak area,19-195_neg_A.mzML Peak area,19-251_pos_B.mzML Peak area,19-197_pos_C.mzML Peak area,19-251_pos_C.mzML Peak area,19-251_neg_B.mzML Peak area,19-13.4_pos_B.mzML Peak area,19-388_neg_A.mzML Peak area,19-98_pos_B.mzML Peak area,18-22_pos_A.mzML Peak area,19-8_pos_A.mzML Peak area,19-196_pos_A.mzML Peak area,19-251_pos_A.mzML Peak area,19-388_pos_B.mzML Peak area,19-282_pos_A.mzML Peak area,19-197_pos_A.mzML Peak area,19-197_pos_B.mzML Peak area,19-98_pos_A.mzML Peak area,19-195_pos_C.mzML Peak area,19-282_pos_B.mzML Peak area,19-98_pos_C.mzML Peak area,19-282_pos_C.mzML Peak area,17-20_pos_A.mzML Peak area,19-8_pos_C.mzML Peak area,19-10.1_pos_B.mzML Peak area,17-20_pos_B.mzML Peak area,19-195_pos_A.mzML Peak area,18-22_pos_C.mzML Peak area,19-388_pos_A.mzML Peak area,19-388_pos_C.mzML Peak area,17-20_pos_C.mzML Peak area
1104,561.3227615356450,5.1186083333335000,0,0,0,0,0,0,0,0,0,0,0,0,12765.369438389200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11680.66553906210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,222200.8982402350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,237795.00591796900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1108,1011.4813079834000,3.869341666667,0,0,0,0,0,0,0,0,0,0,0,0,0,341330.87110083500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,342335.0224335950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1109,1015.5144856770800,3.731211111111,0,0,0,0,0,0,0,0,0,0,0,0,0,243861.1249904890,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,341361.0757071540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,305388.3399561820,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1111,601.3350372314450,2.5093208333335000,0,0,0,0,0,0,0,0,0,0,0,0,0,595777.3094475040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,560290.8558365230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5549.156340820330,0,0,334237.0784957570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1112,793.5133056640630,7.263430000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,540306.570954154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,249871.26617082800,152676.64600892800,0,0,444175.2972540280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,322000.4853287110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1113,961.5025634765630,3.979583333333330,0,0,0,0,0,0,0,0,0,0,0,0,0,102000.8744648440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101707.89610804900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103208.41351953200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1115,655.3455403645830,2.737666666666670,0,0,0,0,0,0,0,0,0,0,0,0,0,257877.96812572000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122861.51131640600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,245457.1630118450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1117,965.9904022216800,4.4627,0,0,0,0,0,0,0,0,0,0,0,0,0,43077.66384375020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105448.53142968800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1118,1047.5506184895800,3.731211111111,0,0,0,0,0,0,0,0,0,0,0,0,0,76398.88644140590,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77660.17752408360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88048.33615527240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1119,621.2716267903650,6.8222,0,0,0,0,0,0,0,0,0,0,0,0,0,102793.27390136700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106065.09619189400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106430.15138502700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1121,1051.4907633463500,3.731211111111,0,0,0,0,0,0,0,0,0,0,0,0,0,99751.08864384360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62316.08961586580,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96186.13596854640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1123,637.3115539550780,2.488216666667,0,0,0,0,0,0,0,0,0,0,0,0,0,182926.4186206630,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,180944.13556900700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1125,767.3669891357420,4.861141666667000,0,0,0,0,0,0,0,0,0,0,0,0,0,10608.13425585910,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19299.300640136400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1126,743.4861450195310,5.76691666666675,0,0,0,0,0,0,0,0,0,0,0,0,0,64333.2398060953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76189.28658378180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,331310.6193192060,0,0,0,0,0,47471.06475242510,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1129,797.5387603759770,7.446778333333400,0,0,0,0,0,0,0,0,0,0,0,0,0,6322.741279510900,0,0,1359.6592192592400,12695.28695507820,0,0,0,0,0,0,0,0,0,31281.818401325400,0,0,0,0,0,8604.87780934296,0,0,0,925.2342595791790,0,0,0,0,0,0,0,0,0,0,0,0,0,0,378.02219223140800,0,0,830.1663610838970,0,0,0,0,0,0,0,0,638.9709191893860,5687.25367439114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1130,421.22584533691400,6.796258333333500,0,0,0,0,0,0,0,0,0,0,0,0,0,42256.24620117190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41009.003582519600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1133,771.2244771321620,3.6001805555555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,724122.8320259660,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,625220.3363423200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,561220.7255156240,0,0,0,0,0,0,0,0,0,0,0,0,0,1311488.2840253900,886433.5480781270,0,0,0,0,0,0,1193438.8523051300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1134,1096.5351053873700,4.106163888888830,0,0,0,0,0,0,0,0,0,0,0,0,0,0,278453.757714221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,384558.2530161530,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,344921.05948535300,0,0,0,0,0,0,0,0,0,0,0,0,0,156081.05749195100,720357.5968593740,0,0,0,0,0,0,788019.980378908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1136,647.4751403808590,5.9704966666668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146769.94314674200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,257713.03001529900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,465351.4346236510,0,0,0,0,0,0,0,0,0,0,0,0,241589.31969759900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,262071.22385622800,0,0,0,0,0,0
1137,171.01220703125,1.328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,454762.47147866700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500696.58954957000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,482147.7869106120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1139,645.4607238769530,5.936933333333670,0,0,0,0,0,0,0,0,0,0,0,0,0,0,171529.85622467700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127351.20994918900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,189390.6987609810,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1141,249.03211466471400,3.3426722222223300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116494.57054842800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132731.8662103600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127496.5874024660,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1143,134.89452743530300,6.3029291666667500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,234600.6977078040,0,0,0,0,0,0,193435.51704944100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,231749.86842699600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,247104.12717535100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1147,177.10529581705700,2.9839000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69340.31223064560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75681.2663613284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76613.21189648460,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1149,134.89444541931200,6.6065166666665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153719.66454576600,0,0,0,0,0,0,126956.72513226500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164313.4929026710,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143843.98300394300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1150,647.4766998291020,6.087775000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27562.869105468800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,425980.34953792600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1152,134.8944206237790,5.88205416666675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66853.22679329040,0,0,0,0,0,0,63905.972018792100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65946.35587763110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66179.35768431260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1153,134.8944854736330,7.234044444444330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122307.08990556900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119909.31677546800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73627.25267335540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1158,653.375004695012,4.821001282051390,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89991.75248437530,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,409145.8207797560,46585.51927691210,0,243647.7362456960,0,0,0,0,0,0,0,0,0,0,0,0,0,856354.8328715390,0,0,0,503064.870840824,366445.0216462370,0,323975.5689576480,24797.9541382381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,233493.94530378600,350935.25447897400,331744.2503170480,0,0,0,193991.15261865200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1161,491.32237243652300,5.239425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74948.05578515580,68065.80024023450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1162,797.5291381835940,7.399643333333400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40925.32873779840,0,0,0,0,0,0,0,0,0,0,0,140883.54292798700,0,0,0,0,0,202289.53002047200,0,0,0,680.8306195678120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7753.308418229260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1163,619.4068450927730,3.4561125000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74329.25251874390,0,0,0,0,0,0,0,0,149938.82371992600,0,0,0,0,0,0,0,0,0,0,0,0,145551.329981071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155048.9004329690,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1164,583.3139851888020,6.424225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,141909.1399868990,0,0,4972.118976562520,244237.22244631800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115084.19060784500,0,0,0,0,0,0,0,0,0,0,0,231731.49520898500,0,0,0,0,0,0,0,236941.41451543600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1165,743.4855155944820,5.999229166666630,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9350.810999999710,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31115.95061384140,0,0,0,94886.54240624990,0,0,0,0,0,0,0,0,0,0,169518.59069066100,0,0,0,18251.411554687600,0,0,0,0,0,0,26179.150447409000,0,0,158106.7981054690,9392.798948730310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1166,689.3380432128910,3.8213958333335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14894.639077485600,0,0,0,25123.35446110560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19454.163728027400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24795.671980957100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1167,307.1909408569340,4.8156333333335000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60040.906106361900,0,0,31614.82874607630,0,0,0,0,0,0,18338.943037648200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7592.191760742190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1168,743.4853454589840,7.3808166666666000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13584.05098261000,0,0,0,0,0,0,0,0,0,0,0,21171.676587890700,0,0,0,0,0,8015.859031927880,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26038.30510576600,0,0,100081.92941417800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1170,1033.9881591796900,7.233998484848360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1732547.0474999800,0,0,0,0,1035902.5200000000,0,0,0,960343.4317499700,0,0,0,0,0,0,0,0,0,0,0,5594603.820051810,0,0,1003444.8164999700,0,0,0,0,0,0,0,924100.9018638440,0,0,0,0,1054937.77425004,0,0,0,0,0,0,0,0,2033277.1132499700,0,0,0,0,0,0,1010312.7142500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4483991.995349030,0,0,0,0,0,0,0,971286.0210000370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1175,1041.7392578125,6.2726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117770.24867871100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120131.1067236330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1178,985.5603485107420,3.6644333333335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75785.30650195280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83604.72903385700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1180,985.4271392822270,6.27306666666675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60072.41640234320,0,0,174020.18468151300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,171463.44230483100,0,0,0,0,0,0,0,180958.4437368170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
